id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,sourcing_channel,residence_area_type,premium,target,name,age,income,occupation,insurance,Occupation_Type
54350,0.325,16804,264030,0.0,0.0,0.0,98.96,12,B,Rural,20100,1,Christopher Turner,41,354134,Shopkeeper,MaxBupa Silver,Other
48348,0.026,36870,50050,0.0,0.0,0.0,99.87,7,A,Rural,5700,1,Teresa Johnson,24,305982,Teacher,MaxBupa Gold,White Collar
30429,0.583,24461,123130,0.0,0.0,0.0,98.98,9,A,Rural,3300,1,Anita Joyce,16,41152,Student,MaxBupa Gold,White Collar
106166,0.007,32131,183270,0.0,0.0,0.0,,6,A,Urban,3300,1,Jonathan Schultz,62,690005,Doctor,MaxBupa Silver,White Collar
25560,0.413,12057,165070,0.0,0.0,0.0,99.34,13,A,Rural,3300,1,Brian Morris,52,604454,Software Engineer,Starlite Basic,White Collar
28486,0.272,18624,220110,1.0,0.0,0.0,98.56,18,A,Urban,20100,1,Kathleen Cohen,24,216747,Farmer,Starlite Basic,Blue Collar
99425,0.0,30675,64010,0.0,0.0,0.0,,6,A,Urban,3300,1,Gloria Marquez,61,178281,Construction Worker,Starlite Basic,Blue Collar
55438,0.695,10599,180110,0.0,0.0,0.0,99.62,12,A,Urban,5400,1,Justin Brooks,42,356617,Nurse,Starlite Basic,Other
16794,0.009,32495,120120,0.0,0.0,0.0,99.89,5,A,Urban,3300,1,Emily Pacheco,37,832390,Doctor,Starlite Basic,White Collar
63370,0.122,10230,33070,0.0,0.0,0.0,98.8,5,A,Rural,1200,1,Desiree Wallace,53,266074,Construction Worker,Starlite Basic,Blue Collar
492,0.237,29578,386060,0.0,0.0,0.0,99.85,5,A,Rural,20100,1,Barbara Cantrell MD,53,818308,Doctor,MaxBupa Silver,White Collar
62680,0.007,31031,90120,0.0,0.0,0.0,,9,A,Urban,5400,1,William Perry,28,288557,Farmer,Starlite Premium,Blue Collar
46015,0.111,10599,129060,0.0,0.0,0.0,98.8,9,A,Rural,5400,1,Manuel Gentry,47,275792,Farmer,MaxBupa Silver,Blue Collar
83994,0.018,16798,96050,0.0,0.0,0.0,98.86,12,A,Rural,5400,1,Jeff Cummings,43,321068,Teacher,MaxBupa Silver,White Collar
86086,0.009,33224,625100,0.0,1.0,0.0,99.89,6,A,Rural,26400,0,Adam Stevens,34,537804,Doctor,Starlite Basic,White Collar
42199,0.007,30673,180050,0.0,0.0,0.0,99.89,11,B,Rural,7500,1,Michael Stevens,50,156575,Shopkeeper,Starlite Basic,Other
48246,0.064,23365,219180,0.0,0.0,0.0,99.88,8,A,Rural,7500,1,Emily Myers,54,333422,Driver,Starlite Basic,Blue Collar
11290,0.003,31760,294720,0.0,0.0,0.0,99.56,9,B,Urban,7500,1,Steven Young,35,490772,Teacher,Starlite Basic,White Collar
55037,0.022,23369,60060,0.0,0.0,0.0,99.32,10,A,Urban,3300,1,Brian Barnes,24,270955,Shopkeeper,Starlite Basic,Other
76233,0.033,26659,240110,0.0,0.0,0.0,99.65,11,A,Rural,9600,1,Amy Ortiz,52,276309,Teacher,Starlite Basic,White Collar
66874,0.218,24460,142000,0.0,0.0,0.0,99.05,10,A,Rural,5400,1,Anita Brooks,45,344823,Shopkeeper,Starlite Basic,Other
25712,0.063,26651,294080,0.0,0.0,0.0,99.03,15,A,Rural,22200,1,Jennifer Galvan,23,167403,Nurse,MaxBupa Gold,Other
18103,0.22,10959,112620,0.0,0.0,0.0,99.52,6,A,Rural,5400,1,Michael Williamson,58,132421,Shopkeeper,Starlite Basic,Other
1455,0.002,31405,64270,0.0,0.0,0.0,,3,A,Rural,5700,1,Aaron Butler,19,153293,Lawyer,Starlite Basic,Other
49512,0.051,23365,320210,0.0,0.0,0.0,99.38,9,A,Rural,1200,1,Terry Gray,40,331637,Lawyer,MaxBupa Silver,Other
74925,0.056,32864,210110,0.0,0.0,0.0,99.89,10,A,Urban,13800,1,Kelly Mejia,62,286804,Farmer,Starlite Premium,Blue Collar
46923,0.005,31036,85080,0.0,0.0,0.0,99.88,14,A,Rural,5400,1,Joshua Martinez,62,216521,Lawyer,Starlite Basic,Other
20922,0.001,10233,180130,1.0,1.0,0.0,99.77,10,A,Rural,1200,1,Stacy Frye,64,268895,Construction Worker,Starlite Basic,Blue Collar
78918,0.0,30668,375140,0.0,0.0,0.0,,3,A,Rural,5400,1,Erin Cooper,25,637017,Software Engineer,Starlite Basic,White Collar
54829,0.069,21547,543080,0.0,0.0,0.0,99.38,12,C,Rural,34800,1,Christopher Stephenson,44,206911,Farmer,Starlite Basic,Blue Collar
64453,0.075,23731,48130,0.0,0.0,0.0,99.22,10,C,Rural,5700,1,Craig Hardy,34,224608,Lawyer,Starlite Basic,Other
36581,0.0,32859,128770,0.0,0.0,0.0,99.39,15,A,Urban,9600,1,Nancy Reed,46,149849,Shopkeeper,MaxBupa Silver,Other
95025,1.0,10962,60530,0.0,0.0,0.0,98.26,13,C,Urban,5700,1,Frank Ramirez,20,192272,Driver,Starlite Basic,Blue Collar
78539,0.947,10598,105130,0.0,0.0,0.0,99.38,6,A,Rural,5400,1,Connie Brown,60,322597,Shopkeeper,MaxBupa Silver,Other
6590,0.085,24467,135080,2.0,0.0,0.0,98.76,7,A,Urban,11700,1,Michael Ball,47,169655,Construction Worker,Starlite Premium,Blue Collar
56897,0.017,27015,162090,0.0,0.0,0.0,99.79,18,A,Urban,3300,1,Mrs. Lindsey Perez,22,322375,Driver,MaxBupa Silver,Blue Collar
11247,0.242,23366,72120,0.0,0.0,0.0,98.0,11,A,Rural,5700,1,Sandy Taylor,55,679707,Doctor,MaxBupa Silver,White Collar
101985,0.014,30302,150140,0.0,0.0,0.0,99.88,10,A,Rural,11700,1,Kimberly Quinn,53,246665,Teacher,MaxBupa Silver,White Collar
89798,0.837,18625,237630,0.0,0.0,0.0,98.17,10,A,Urban,7500,1,John Clark,21,288191,Driver,Starlite Basic,Blue Collar
46289,0.95,10228,66110,0.0,0.0,0.0,96.67,13,A,Rural,1200,0,Robert Patterson,17,5740,Student,MaxBupa Silver,White Collar
21678,0.023,27755,222710,0.0,0.0,0.0,99.89,9,A,Urban,24300,1,Kevin Scott,37,305315,Software Engineer,MaxBupa Silver,White Collar
50137,1.0,10227,57710,0.0,1.0,0.0,99.51,3,C,Urban,7500,0,Michael Medina,25,341992,Teacher,Starlite Premium,White Collar
82839,0.338,14610,537550,1.0,0.0,0.0,99.37,9,D,Urban,28500,1,Erin Ryan,48,365166,Shopkeeper,Starlite Basic,Other
61592,0.104,20081,309130,0.0,0.0,0.0,99.13,16,A,Urban,11700,1,Darrell Nichols,20,221115,Nurse,Starlite Basic,Other
107773,0.117,32865,99990,0.0,0.0,0.0,99.88,7,A,Urban,5400,1,Jonathan Gordon,35,102120,Nurse,MaxBupa Gold,Other
90503,0.573,14971,180080,0.0,0.0,0.0,98.54,14,C,Rural,9600,1,Maureen Mcdaniel,19,153439,Driver,MaxBupa Silver,Blue Collar
22008,0.424,14615,125250,0.0,0.0,0.0,98.67,7,A,Rural,5400,1,David Herring,21,171460,Shopkeeper,MaxBupa Silver,Other
55600,0.021,24464,249070,0.0,0.0,0.0,99.25,8,A,Urban,11700,1,Gregory Lloyd,45,363248,Software Engineer,Starlite Basic,White Collar
44744,0.0,30675,87620,0.0,0.0,0.0,99.53,11,A,Urban,5400,0,Kelly Price,50,281898,Nurse,Starlite Basic,Other
27451,0.83,24461,228590,0.0,0.0,0.0,98.77,14,B,Urban,1200,1,Joseph Mitchell,53,203049,Teacher,Starlite Premium,White Collar
35830,0.167,10234,72070,0.0,0.0,0.0,,3,A,Urban,5400,1,Loretta Wiggins,61,792156,Doctor,MaxBupa Silver,White Collar
42519,0.445,20447,542550,0.0,0.0,0.0,99.18,14,C,Urban,5400,1,Emma Solis,34,904719,Doctor,Starlite Basic,White Collar
80181,0.437,14615,229900,0.0,0.0,0.0,98.79,15,D,Rural,11700,1,David Jacobson,37,458178,Teacher,MaxBupa Silver,White Collar
40264,0.085,10229,48120,0.0,0.0,0.0,99.32,7,A,Urban,5400,1,Jamie Rodriguez,21,227859,Driver,Starlite Basic,Blue Collar
83025,0.008,16433,90100,0.0,0.0,0.0,99.26,12,B,Urban,5400,1,Robert Walker,40,273990,Driver,Starlite Basic,Blue Collar
102420,0.232,18620,211370,1.0,0.0,0.0,99.63,13,B,Urban,11700,0,Timothy Holland,23,588060,Software Engineer,Starlite Basic,White Collar
46227,0.009,29207,300040,0.0,0.0,0.0,99.8,11,B,Rural,13800,1,Samantha Evans,59,496530,Software Engineer,Starlite Basic,White Collar
104174,0.008,31764,108150,0.0,0.0,0.0,,6,A,Rural,5400,1,Patrick Carroll,34,104451,Shopkeeper,MaxBupa Silver,Other
88897,0.263,24464,84150,0.0,0.0,0.0,99.49,9,A,Urban,5400,1,Heather Chavez,50,428626,Teacher,MaxBupa Gold,White Collar
106276,0.387,30673,82770,1.0,0.0,0.0,99.0,14,A,Rural,5700,1,Marc Mahoney,43,618695,Software Engineer,Starlite Basic,White Collar
34197,0.149,10233,127150,0.0,0.0,0.0,98.9,5,A,Urban,7500,1,Nicole Graham,57,204071,Teacher,MaxBupa Silver,White Collar
88283,0.346,27384,162140,0.0,0.0,0.0,99.33,10,A,Urban,13800,0,Daniel Fernandez,50,222708,Driver,MaxBupa Silver,Blue Collar
80167,0.823,8042,59420,2.0,0.0,0.0,99.37,8,A,Urban,5700,1,Gregory Marks,33,513115,Software Engineer,Starlite Basic,White Collar
17412,1.0,10960,135050,1.0,0.0,1.0,99.07,7,A,Rural,7500,1,Andrea House,29,298233,Driver,MaxBupa Silver,Blue Collar
760,0.006,30669,131540,0.0,0.0,0.0,99.31,24,A,Urban,7500,1,Janet Gray,46,160995,Shopkeeper,Starlite Premium,Other
30419,0.157,30671,159760,0.0,0.0,0.0,99.84,5,B,Urban,5400,1,Brian Cohen,24,47618,Student,Starlite Basic,White Collar
20110,0.157,23375,143560,1.0,0.0,0.0,98.13,14,A,Urban,5400,1,John Gonzalez,22,8467,Student,Starlite Premium,White Collar
112979,0.024,16795,369990,0.0,0.0,0.0,99.63,8,A,Rural,15900,1,Tracy Barton,16,31897,Student,Starlite Basic,White Collar
2867,0.949,14607,60150,0.0,0.0,1.0,98.52,9,B,Rural,3300,1,Zachary Hill,25,594257,Software Engineer,MaxBupa Silver,White Collar
27786,0.251,14612,180120,0.0,0.0,0.0,99.5,8,C,Rural,9600,1,Kristine Stewart,40,327688,Teacher,MaxBupa Silver,White Collar
105415,0.016,16803,720090,1.0,0.0,0.0,99.21,7,E,Urban,41100,1,Robert Watkins,31,685901,Software Engineer,Starlite Basic,White Collar
42586,0.073,16800,138550,0.0,0.0,0.0,99.12,15,A,Urban,9600,1,Raymond Reese,30,387506,Lawyer,MaxBupa Silver,Other
76695,0.282,31763,356120,0.0,0.0,0.0,99.52,9,A,Rural,3300,1,Shannon Kelley,47,331522,Software Engineer,MaxBupa Gold,White Collar
49011,0.838,16440,150060,0.0,0.0,0.0,99.71,5,C,Rural,7500,1,Michelle Mason,23,4605,Student,Starlite Basic,White Collar
32587,1.0,10230,26460,1.0,1.0,0.0,98.54,4,C,Rural,5700,1,Brian Perez,28,413288,Teacher,MaxBupa Silver,White Collar
111044,0.668,17161,330570,0.0,0.0,0.0,98.25,22,A,Rural,39000,1,Amy Warner,59,682109,Doctor,Starlite Basic,White Collar
68893,0.56,10598,93600,1.0,0.0,0.0,99.53,6,A,Urban,5700,1,Scott Warren,37,435899,Teacher,Starlite Basic,White Collar
105344,0.898,16074,246070,0.0,0.0,0.0,98.62,10,A,Urban,1200,1,Deanna Walsh,23,33222,Student,Starlite Basic,White Collar
26262,0.132,16802,319180,0.0,0.0,0.0,99.7,8,C,Rural,11700,1,Bradley Hays,18,252887,Driver,MaxBupa Silver,Blue Collar
9232,0.003,29214,81030,0.0,0.0,0.0,99.89,10,A,Rural,7500,1,Michael Hampton,33,639850,Software Engineer,MaxBupa Gold,White Collar
54004,0.005,27388,210090,0.0,0.0,0.0,99.78,12,A,Urban,3300,1,Philip Smith,33,891472,Doctor,Starlite Basic,White Collar
94387,0.042,16797,87080,0.0,0.0,0.0,99.22,8,A,Rural,7500,1,Dr. April Miller,60,126288,Nurse,MaxBupa Silver,Other
102675,0.486,23365,160590,0.0,0.0,0.0,98.72,16,A,Rural,7500,1,Alice Brown PhD,64,125794,Shopkeeper,Starlite Basic,Other
78558,0.0,23365,135490,0.0,0.0,0.0,,4,A,Urban,7500,1,Holly Mack,48,241921,Shopkeeper,MaxBupa Silver,Other
35773,0.048,29936,90050,0.0,0.0,0.0,99.88,4,A,Urban,5700,1,Peter Mccormick,22,231275,Driver,MaxBupa Silver,Blue Collar
53003,0.219,29210,73580,0.0,0.0,0.0,97.91,14,A,Rural,5400,1,Stephanie Greer,33,287294,Teacher,Starlite Premium,White Collar
38149,0.269,20081,178090,0.0,0.0,0.0,99.26,8,C,Rural,13800,1,Anne Brown,63,162248,Nurse,MaxBupa Silver,Other
44219,0.499,10226,101560,0.0,1.0,0.0,99.44,11,A,Urban,9600,1,Kimberly Wood,44,173707,Construction Worker,Starlite Basic,Blue Collar
76256,0.097,31767,240110,0.0,0.0,0.0,99.67,10,A,Rural,11700,1,William Gray,55,317850,Teacher,Starlite Basic,White Collar
28721,0.86,21540,268640,1.0,4.0,1.0,99.15,11,A,Rural,22200,0,Chelsea Bowers,50,338126,Driver,Starlite Basic,Blue Collar
90916,0.334,14606,345140,1.0,0.0,0.0,98.39,15,B,Urban,20100,0,Lisa Dyer MD,29,300315,Software Engineer,Starlite Basic,White Collar
8498,0.048,30669,100020,0.0,0.0,0.0,99.87,5,B,Urban,7500,1,Kayla Scott,52,421625,Software Engineer,Starlite Premium,White Collar
31808,1.0,32135,250090,0.0,0.0,0.0,99.29,4,A,Urban,13800,1,Mark Smith,37,200302,Construction Worker,Starlite Basic,Blue Collar
6974,1.0,10956,111110,0.0,0.0,0.0,,2,B,Urban,7500,1,Paul Jones,43,272360,Teacher,MaxBupa Silver,White Collar
26099,1.0,10955,39040,0.0,0.0,1.0,99.72,5,A,Rural,5700,0,Lisa Sullivan,51,454364,Teacher,Starlite Basic,White Collar
96772,0.004,26295,244260,0.0,0.0,0.0,,10,A,Urban,13800,1,Holly Williams,63,269445,Nurse,Starlite Basic,Other
52704,0.926,20081,142530,0.0,0.0,1.0,97.77,11,B,Urban,5400,1,April Gomez,41,171518,Lawyer,MaxBupa Gold,Other
22630,0.382,10226,166880,0.0,0.0,0.0,99.57,9,B,Urban,7500,1,Jeffery Phillips,40,466120,Teacher,MaxBupa Silver,White Collar
24628,0.01,20447,150030,0.0,0.0,0.0,93.91,30,A,Urban,7500,0,Michael Smith,21,29793,Student,MaxBupa Gold,White Collar
44369,0.005,32125,108800,0.0,0.0,0.0,99.01,12,A,Urban,3300,1,Joseph Wood,24,343489,Teacher,Starlite Basic,White Collar
75444,0.028,31763,100060,0.0,0.0,0.0,99.89,6,A,Urban,5700,1,Dawn Kaufman,34,283231,Driver,Starlite Basic,Blue Collar
108612,0.002,24466,175110,0.0,0.0,0.0,99.71,9,A,Urban,11700,0,Michelle Moore,36,301822,Driver,MaxBupa Gold,Blue Collar
17057,0.0,23366,75080,0.0,0.0,0.0,98.15,10,A,Rural,5400,1,Ronald Montgomery,21,17857,Student,Starlite Basic,White Collar
37532,0.833,20445,1190250,0.0,0.0,0.0,98.4,20,A,Urban,49500,0,Mark Rivers,24,201473,Construction Worker,Starlite Basic,Blue Collar
23825,0.076,31032,182740,0.0,0.0,0.0,99.88,5,A,Rural,9600,1,Roger Jacobs,30,443679,Software Engineer,MaxBupa Silver,White Collar
62685,0.973,16802,252100,0.0,0.0,0.0,99.0,9,C,Urban,18000,1,Cameron Clark,43,144617,Farmer,Starlite Basic,Blue Collar
76587,0.0,10231,125050,0.0,0.0,0.0,99.69,7,A,Rural,9600,1,Jesse Garrett,44,572203,Software Engineer,Starlite Basic,White Collar
106849,0.037,30302,78220,0.0,0.0,0.0,99.87,4,A,Rural,3300,1,Heather Morgan,32,175545,Farmer,MaxBupa Silver,Blue Collar
106994,0.115,20446,225100,1.0,0.0,0.0,98.84,17,B,Urban,11700,1,Patrick Gonzales,28,240603,Driver,Starlite Basic,Blue Collar
95118,0.015,30674,212100,0.0,0.0,0.0,99.89,8,A,Urban,3300,1,David Mckenzie,45,290085,Construction Worker,Starlite Basic,Blue Collar
100803,0.009,35784,28550,1.0,0.0,0.0,98.44,10,A,Urban,5700,1,Alyssa Cummings,44,251015,Construction Worker,MaxBupa Silver,Blue Collar
73218,0.081,24467,291630,1.0,0.0,0.0,99.35,19,A,Urban,20100,1,Rebecca Hernandez,46,245376,Farmer,Starlite Premium,Blue Collar
72325,0.984,16803,224290,0.0,1.0,1.0,99.14,10,C,Urban,15900,1,Mrs. Sandra Young,26,499445,Teacher,Starlite Basic,White Collar
33718,0.206,34321,272180,1.0,0.0,0.0,98.02,27,A,Urban,13800,1,Justin Pugh,59,403731,Software Engineer,Starlite Premium,White Collar
7248,0.01,37240,99060,0.0,0.0,0.0,99.89,5,A,Urban,3300,1,Sean Barnett,19,140673,Farmer,MaxBupa Silver,Blue Collar
9641,0.126,24462,339100,0.0,0.0,0.0,99.24,10,B,Rural,24300,1,Mackenzie Bradford,29,663980,Software Engineer,MaxBupa Silver,White Collar
22522,0.301,21548,165040,0.0,0.0,0.0,99.35,10,C,Rural,3300,1,Amanda Kelley,34,316104,Nurse,Starlite Premium,Other
45064,1.0,24463,120150,0.0,0.0,0.0,99.72,4,A,Rural,1200,1,Adam Frank,39,389784,Software Engineer,MaxBupa Silver,White Collar
100803,0.009,35784,28550,1.0,0.0,0.0,98.44,10,A,Urban,5700,1,Roberto Bates,36,182952,Farmer,Starlite Premium,Blue Collar
50821,0.074,32494,185500,0.0,0.0,0.0,99.87,9,B,Urban,13800,1,Lisa Barber,60,538802,Software Engineer,MaxBupa Silver,White Collar
74755,1.0,20086,165030,0.0,0.0,0.0,97.76,7,C,Rural,13800,1,Lisa Yoder,59,268980,Driver,Starlite Premium,Blue Collar
78188,0.024,31763,169060,0.0,0.0,0.0,99.72,14,B,Rural,9600,1,Jasmine Harrison,51,447214,Software Engineer,MaxBupa Gold,White Collar
12286,0.05,31398,127880,0.0,0.0,0.0,99.7,8,A,Urban,9600,1,Heather Pena,32,420747,Software Engineer,Starlite Premium,White Collar
109259,0.076,18626,147620,0.0,0.0,0.0,98.99,5,A,Urban,11700,1,Sherri Lee,19,163851,Farmer,MaxBupa Silver,Blue Collar
79412,0.302,16805,55560,0.0,0.0,0.0,99.8,8,A,Urban,5400,0,Daniel Knox,45,198844,Farmer,Starlite Basic,Blue Collar
98554,0.004,31762,166110,0.0,0.0,0.0,,6,A,Urban,13800,1,Danny Ayers,31,345115,Software Engineer,Starlite Premium,White Collar
12950,0.354,16798,287560,0.0,0.0,0.0,99.22,9,C,Urban,13800,1,Joseph Norris,50,346073,Teacher,Starlite Basic,White Collar
50262,0.083,31030,87620,0.0,0.0,0.0,97.61,30,B,Rural,5400,1,Anne Torres,22,124781,Lawyer,Starlite Basic,Other
50032,0.595,10235,36750,0.0,0.0,0.0,98.9,6,A,Rural,5700,1,Sean Webster,29,335857,Teacher,Starlite Basic,White Collar
70055,0.252,16801,105140,0.0,0.0,1.0,99.19,16,A,Urban,11700,1,Amber Strickland,33,306479,Teacher,Starlite Basic,White Collar
27278,0.049,21913,285150,0.0,0.0,0.0,99.88,8,A,Rural,5400,1,Abigail Villa,35,347364,Nurse,Starlite Basic,Other
85092,0.189,20447,120110,0.0,0.0,0.0,99.5,8,C,Rural,5400,1,Tyler Keith,21,569487,Software Engineer,MaxBupa Silver,White Collar
74385,0.597,10595,174110,0.0,0.0,0.0,98.69,10,C,Urban,11700,1,Cathy Cook,25,8343,Student,Starlite Basic,White Collar
58003,0.009,31763,116540,0.0,0.0,0.0,99.89,11,A,Urban,7500,1,Nicholas Rodriguez,39,254684,Nurse,MaxBupa Gold,Other
61503,0.021,32862,74630,0.0,0.0,0.0,99.87,9,A,Rural,5400,1,Carrie Martinez,43,243677,Driver,Starlite Basic,Blue Collar
106149,0.236,23369,119610,0.0,0.0,0.0,99.82,4,A,Rural,7500,1,Keith Mcgrath,27,103903,Shopkeeper,Starlite Basic,Other
8378,0.531,18623,263750,1.0,0.0,1.0,98.5,22,C,Urban,5400,0,James Howard,46,213030,Lawyer,MaxBupa Gold,Other
87475,0.171,18628,363680,0.0,0.0,0.0,99.48,5,E,Rural,43200,1,Cassidy Hawkins,36,638697,Software Engineer,MaxBupa Gold,White Collar
70954,0.047,31766,120100,0.0,0.0,0.0,99.87,7,B,Urban,7500,1,Ronald Peters,38,129211,Shopkeeper,Starlite Premium,Other
40242,0.25,26650,69030,1.0,0.0,0.0,95.47,13,A,Rural,3300,1,Erica Moore,36,619500,Software Engineer,MaxBupa Silver,White Collar
34287,0.013,16801,270050,0.0,0.0,0.0,99.33,12,B,Urban,20100,1,Jennifer Brown,57,116918,Shopkeeper,Starlite Basic,Other
108514,0.0,16801,290370,0.0,0.0,0.0,99.34,17,C,Urban,13800,1,Valerie Hayden,34,304772,Construction Worker,MaxBupa Silver,Blue Collar
38660,0.011,10958,1200030,0.0,0.0,0.0,99.88,7,A,Urban,55800,1,Nancy Nelson DDS,54,340685,Teacher,Starlite Basic,White Collar
4906,0.044,23370,284660,0.0,0.0,0.0,99.47,7,B,Rural,18000,1,Dillon Miller,35,384977,Software Engineer,MaxBupa Gold,White Collar
7802,0.0,26652,147390,0.0,0.0,0.0,,6,A,Urban,9600,1,John King,31,397488,Nurse,Starlite Basic,Other
113069,0.84,24461,495110,0.0,0.0,0.0,99.37,21,A,Urban,24300,1,Matthew Thompson,24,26978,Student,MaxBupa Silver,White Collar
61870,0.783,32130,196330,1.0,0.0,0.0,97.93,16,A,Urban,22200,1,Mr. James Davis,35,224550,Driver,Starlite Basic,Blue Collar
107311,0.712,16804,276150,2.0,0.0,1.0,99.81,10,B,Urban,13800,1,Timothy Carter,58,552253,Doctor,Starlite Basic,White Collar
370,0.093,13154,140000,1.0,1.0,0.0,99.33,6,B,Urban,11700,1,Tammy Cook,54,379544,Teacher,MaxBupa Silver,White Collar
33122,0.354,20448,71550,0.0,0.0,0.0,98.7,5,A,Rural,5700,1,Alexander Miller,37,252053,Farmer,Starlite Basic,Blue Collar
31948,1.0,16802,159100,0.0,0.0,0.0,99.33,5,A,Rural,9600,1,Leslie Ferguson,46,185706,Construction Worker,Starlite Premium,Blue Collar
30499,0.119,18626,210030,0.0,0.0,0.0,99.61,7,B,Rural,9600,1,Melanie Fitzpatrick,64,196830,Shopkeeper,MaxBupa Silver,Other
29698,0.012,14974,135090,0.0,0.0,0.0,97.85,9,D,Urban,5400,1,Joseph Forbes,31,265843,Construction Worker,MaxBupa Silver,Blue Collar
40416,0.029,23368,147540,0.0,0.0,0.0,99.16,15,A,Urban,3300,1,Elizabeth Villa,44,269771,Teacher,MaxBupa Silver,White Collar
61594,0.0,10959,186130,0.0,0.0,1.0,99.51,13,B,Urban,13800,1,Jay Gentry,28,156700,Construction Worker,MaxBupa Silver,Blue Collar
108997,0.0,16800,88550,1.0,0.0,0.0,99.07,10,C,Rural,3300,1,Meagan Garcia,61,318253,Shopkeeper,Starlite Basic,Other
79258,1.0,24465,30140,0.0,0.0,0.0,99.77,2,A,Urban,1200,1,Joseph Mitchell,30,698459,Software Engineer,Starlite Basic,White Collar
37823,0.095,27385,142550,0.0,0.0,0.0,98.27,7,A,Urban,5400,1,Douglas Webster,49,507437,Software Engineer,Starlite Basic,White Collar
96002,0.102,26653,395240,0.0,0.0,0.0,99.4,9,A,Urban,24300,1,Mariah Roy,28,666426,Software Engineer,MaxBupa Silver,White Collar
44636,0.14,20454,152600,0.0,0.0,0.0,98.63,16,B,Rural,9600,1,Frank Cruz,48,508156,Doctor,MaxBupa Gold,White Collar
17958,0.085,21909,387140,0.0,0.0,0.0,99.34,25,A,Rural,3300,1,Robert Mitchell,50,209331,Construction Worker,Starlite Basic,Blue Collar
93725,0.0,20082,130060,0.0,0.0,0.0,,5,A,Urban,1200,1,Derek Duffy,43,487596,Software Engineer,Starlite Basic,White Collar
58902,0.063,23735,36040,0.0,0.0,0.0,97.88,6,A,Urban,1200,1,Gilbert Williams,37,391107,Nurse,Starlite Basic,Other
88233,0.504,23738,260520,5.0,1.0,0.0,99.25,15,B,Urban,15900,0,Kathy Greene,29,180915,Construction Worker,Starlite Basic,Blue Collar
1912,0.179,29577,243060,0.0,0.0,0.0,98.85,9,A,Rural,24300,1,Jack Carroll,56,293028,Farmer,Starlite Premium,Blue Collar
71532,0.055,32493,191290,0.0,0.0,0.0,99.46,9,A,Urban,9600,1,Justin Arnold,30,163099,Driver,Starlite Basic,Blue Collar
38783,0.096,16796,155110,0.0,0.0,0.0,98.33,23,C,Rural,5400,1,Joe Garcia,60,460152,Teacher,Starlite Basic,White Collar
31297,0.0,31761,203770,0.0,0.0,0.0,99.59,5,A,Urban,9600,1,Robert King,54,369145,Teacher,Starlite Basic,White Collar
7458,0.006,34321,117710,0.0,0.0,0.0,,6,A,Urban,9600,1,Bryan Lloyd,39,295586,Driver,Starlite Basic,Blue Collar
57158,0.01,24463,404780,0.0,0.0,0.0,99.48,16,C,Rural,24300,1,Thomas Blankenship,50,276001,Driver,Starlite Basic,Blue Collar
69,0.017,20082,300080,0.0,0.0,0.0,99.44,8,A,Rural,18000,1,Whitney Gonzalez,23,246488,Driver,MaxBupa Silver,Blue Collar
49251,0.256,16799,85400,0.0,0.0,0.0,97.76,15,C,Urban,3300,1,Terry Garcia,38,249416,Construction Worker,MaxBupa Gold,Blue Collar
11557,0.025,16069,145130,0.0,0.0,0.0,99.15,7,C,Rural,13800,1,Keith Parks,18,2029,Student,MaxBupa Silver,White Collar
15105,0.97,10595,107590,0.0,0.0,2.0,99.44,9,B,Urban,7500,1,Destiny Moore,36,593967,Software Engineer,MaxBupa Silver,White Collar
35613,0.068,24463,550090,0.0,0.0,0.0,99.38,21,C,Urban,30600,1,Edward Dunn,25,311824,Software Engineer,Starlite Basic,White Collar
54750,0.012,29574,387630,0.0,0.0,0.0,99.66,17,A,Rural,1200,1,Donna Price,63,223167,Shopkeeper,Starlite Basic,Other
6297,0.219,10956,96110,0.0,0.0,0.0,98.02,8,A,Rural,5400,1,Jenna Ortiz,45,245438,Driver,Starlite Basic,Blue Collar
63380,0.054,24470,421620,0.0,0.0,0.0,99.51,16,A,Rural,28500,1,Sheila Greene,51,283793,Construction Worker,MaxBupa Silver,Blue Collar
53448,0.247,21548,222080,0.0,0.0,0.0,99.51,12,B,Rural,18000,1,Timothy Clayton,40,326168,Software Engineer,Starlite Basic,White Collar
86060,0.012,28844,138560,0.0,0.0,0.0,98.98,13,A,Urban,13800,1,Jennifer Moore,19,284771,Farmer,MaxBupa Silver,Blue Collar
14527,0.0,32497,135080,0.0,0.0,0.0,99.67,6,A,Urban,13800,1,Jonathan Smith,53,428616,Software Engineer,MaxBupa Silver,White Collar
35931,0.006,18626,827310,0.0,0.0,0.0,99.42,10,C,Rural,11700,1,Jeffrey Campbell,42,229341,Nurse,MaxBupa Silver,Other
103426,0.0,10600,114070,0.0,0.0,0.0,,8,C,Rural,5400,1,Kenneth Walls,35,973058,Doctor,MaxBupa Silver,White Collar
34903,0.604,18624,81130,0.0,3.0,0.0,99.41,7,A,Rural,5700,1,Erin Stafford,34,301064,Teacher,MaxBupa Silver,White Collar
58370,0.357,10597,210110,1.0,0.0,0.0,99.6,7,C,Urban,20100,1,Shawn Young,30,410307,Teacher,Starlite Basic,White Collar
